,vis_type,task,mark,resp
1000,bar,compare,Opacity,1
1001,line,retrieve,Opacity,1
1002,line,retrieve,Opacity,0
1003,line,filter,Line,1
1004,line,filter,Line,1
1005,line,range,Color,0
1006,line,range,Color,0
1007,line,trend,Mark,1
1008,line,trend,Mark,1
1009,line,compare,Color,1
1010,line,compare,Color,0
1011,scatter,retrieve,Line,0
1012,scatter,retrieve,Line,0
1013,scatter,filter,Line,1
1014,scatter,filter,Line,0
1015,scatter,range,Text,1
1016,scatter,range,Text,1
1017,scatter,trend,Text,1
1018,scatter,trend,Text,0
1019,scatter,compare,Mark,0
1020,scatter,compare,Mark,0
1021,bar,retrieve,Color,1
1022,bar,retrieve,Color,0
1023,bar,filter,Bound,1
1024,bar,filter,Bound,1
1025,bar,range,Text,1
1026,bar,range,Text,0
1027,bar,trend,Line,1
1028,bar,trend,Line,1
1029,bar,compare,Opacity,1
1030,bar,compare,Opacity,1
1031,line,retrieve,Shade,1
1032,line,retrieve,Shade,0
1033,line,filter,Color,1
1034,line,filter,Color,1
1035,line,range,Mark,1
1036,line,range,Mark,1
1037,line,trend,Line,1
1038,line,trend,Line,1
1039,line,compare,Opacity,1
1040,line,compare,Opacity,1
1041,scatter,retrieve,Color,1
1042,scatter,retrieve,Color,0
1043,scatter,filter,Shade,0
1044,scatter,filter,Shade,1
1045,scatter,range,Line,1
1046,scatter,range,Line,1
1047,scatter,trend,Shade,1
1048,scatter,trend,Shade,1
1049,scatter,compare,Color,1
1050,scatter,compare,Color,1
1051,bar,retrieve,Bound,0
1052,bar,retrieve,Bound,1
1053,bar,filter,Color,0
1054,bar,filter,Color,1
1055,bar,range,Text,0
1056,bar,range,Text,0
1057,bar,trend,Shade,1
1058,bar,trend,Shade,1
1059,bar,compare,Mark,0
1060,bar,compare,Mark,1
1061,line,retrieve,Opacity,1
1062,line,retrieve,Opacity,0
1063,line,filter,Color,0
1064,line,filter,Color,0
1065,line,range,Color,0
1066,line,range,Color,0
1067,line,trend,Color,1
1068,line,trend,Color,0
1069,line,compare,Color,0
1070,line,compare,Color,0
1071,scatter,retrieve,Bound,0
1072,scatter,retrieve,Bound,1
1073,scatter,filter,Line,1
1074,scatter,filter,Line,0
1075,scatter,range,Mark,0
1076,scatter,range,Mark,1
1077,scatter,trend,Bound,1
1078,scatter,trend,Bound,1
1079,scatter,compare,Opacity,0
1080,scatter,compare,Opacity,0
1081,bar,retrieve,Line,0
1082,bar,retrieve,Line,0
1083,bar,filter,Line,0
1084,bar,filter,Line,1
1085,bar,range,Opacity,0
1086,bar,range,Opacity,0
1087,bar,trend,Mark,0
1088,bar,trend,Mark,1
1089,bar,compare,Mark,0
1090,bar,compare,Mark,1
1091,line,retrieve,Line,0
1092,line,retrieve,Line,0
1093,line,filter,Shade,1
1094,line,filter,Shade,0
1095,line,range,Mark,0
1096,line,range,Mark,1
1097,line,trend,Shade,1
1098,line,trend,Shade,1
1099,line,compare,Text,1
1100,line,compare,Text,1
1101,scatter,retrieve,Bound,0
1102,scatter,retrieve,Bound,1
1103,scatter,filter,Line,1
1104,scatter,filter,Line,1
1105,scatter,range,Mark,1
1106,scatter,range,Mark,0
1107,scatter,trend,Text,1
1108,scatter,trend,Text,0
1109,scatter,compare,Color,1
1110,scatter,compare,Color,1
1111,bar,retrieve,Color,1
1112,bar,retrieve,Color,1
1113,bar,filter,Line,1
1114,bar,filter,Line,1
1115,bar,range,Text,0
1116,bar,range,Text,0
1117,bar,trend,Opacity,0
1118,bar,trend,Opacity,1
1119,bar,compare,Text,1
1120,bar,compare,Text,1
1121,line,retrieve,Color,1
1122,line,retrieve,Color,0
1123,line,filter,Line,1
1124,line,filter,Line,1
1125,line,range,Text,1
1126,line,range,Text,0
1127,line,trend,Color,1
1128,line,trend,Color,0
1129,line,compare,Color,1
1130,line,compare,Color,1
1131,scatter,retrieve,Opacity,0
1132,scatter,retrieve,Opacity,1
1133,scatter,filter,Shade,0
1134,scatter,filter,Shade,1
1135,scatter,range,Opacity,1
1136,scatter,range,Opacity,0
1137,scatter,trend,Mark,1
1138,scatter,trend,Mark,0
1139,scatter,compare,Color,1
1140,scatter,compare,Color,1
1141,bar,retrieve,Opacity,1
1142,bar,retrieve,Opacity,0
1143,bar,filter,Color,1
1144,bar,filter,Color,0
1145,bar,range,Line,1
1146,bar,range,Line,0
1147,bar,trend,Opacity,1
1148,bar,trend,Opacity,1
1149,bar,compare,Color,1
1150,bar,compare,Color,1
1151,line,retrieve,Shade,1
1152,line,retrieve,Shade,0
1153,line,filter,Opacity,1
1154,line,filter,Opacity,1
1155,line,range,Mark,1
1156,line,range,Mark,1
1157,line,trend,Mark,1
1158,line,trend,Mark,1
1159,line,compare,Color,1
1160,line,compare,Color,0
1161,scatter,retrieve,Line,1
1162,scatter,retrieve,Line,0
1163,scatter,filter,Line,1
1164,scatter,filter,Line,0
1165,scatter,range,Opacity,1
1166,scatter,range,Opacity,1
1167,scatter,trend,Opacity,1
1168,scatter,trend,Opacity,1
1169,scatter,compare,Color,0
1170,scatter,compare,Color,1
1171,bar,retrieve,Opacity,0
1172,bar,retrieve,Opacity,1
1173,bar,filter,Bound,1
1174,bar,filter,Bound,0
1175,bar,range,Text,1
1176,bar,range,Text,1
1177,bar,trend,Bound,0
1178,bar,trend,Bound,1
1179,bar,compare,Text,1
1180,bar,compare,Text,1
1181,line,retrieve,Line,1
1182,line,retrieve,Line,1
1183,line,filter,Color,1
1184,line,filter,Color,1
1185,line,range,Mark,0
1186,line,range,Mark,1
1187,line,trend,Shade,1
1188,line,trend,Shade,0
1189,line,compare,Color,1
1190,line,compare,Color,0
1191,scatter,retrieve,Shade,0
1192,scatter,retrieve,Shade,1
1193,scatter,filter,Shade,1
1194,scatter,filter,Shade,1
1195,scatter,range,Color,0
1196,scatter,range,Color,1
1197,scatter,trend,Shade,1
1198,scatter,trend,Shade,1
1199,scatter,compare,Mark,0
1200,scatter,compare,Mark,1
1201,bar,retrieve,Line,0
1202,bar,retrieve,Line,1
1203,bar,filter,Opacity,1
1204,bar,filter,Opacity,1
1205,bar,range,Color,1
1206,bar,range,Color,0
1207,bar,trend,Color,0
1208,bar,trend,Color,1
1209,bar,compare,Color,0
1210,bar,compare,Color,1
1211,line,retrieve,Bound,1
1212,line,retrieve,Bound,0
1213,line,filter,Opacity,1
1214,line,filter,Opacity,1
1215,line,range,Text,0
1216,line,range,Text,1
1217,line,trend,Shade,1
1218,line,trend,Shade,1
1219,line,compare,Opacity,1
1220,line,compare,Opacity,1
1221,scatter,retrieve,Opacity,1
1222,scatter,retrieve,Opacity,0
1223,scatter,filter,Line,1
1224,scatter,filter,Line,1
1225,scatter,range,Mark,1
1226,scatter,range,Mark,0
1227,scatter,trend,Line,1
1228,scatter,trend,Line,1
1229,scatter,compare,Text,1
1230,scatter,compare,Text,1
1231,bar,retrieve,Line,0
1232,bar,retrieve,Line,1
1233,bar,filter,Line,0
1234,bar,filter,Line,0
1235,bar,range,Text,1
1236,bar,range,Text,1
1237,bar,trend,Text,1
1238,bar,trend,Text,1
1239,bar,compare,Opacity,1
1240,bar,compare,Opacity,1
1241,line,retrieve,Opacity,1
1242,line,retrieve,Opacity,0
1243,line,filter,Shade,0
1244,line,filter,Shade,1
1245,line,range,Color,1
1246,line,range,Color,0
1247,line,trend,Line,1
1248,line,trend,Line,1
1249,line,compare,Color,1
1250,line,compare,Color,1
1251,scatter,retrieve,Line,1
1252,scatter,retrieve,Line,1
1253,scatter,filter,Opacity,1
1254,scatter,filter,Opacity,1
1255,scatter,range,Line,1
1256,scatter,range,Line,0
1257,scatter,trend,Bound,1
1258,scatter,trend,Bound,1
1259,scatter,compare,Mark,1
1260,scatter,compare,Mark,1
1261,bar,retrieve,Color,0
1262,bar,retrieve,Color,1
1263,bar,filter,Line,1
1264,bar,filter,Line,1
1265,bar,range,Text,0
1266,bar,retrieve,Color,0
1267,bar,retrieve,Color,0
1268,bar,filter,Color,1
1269,bar,filter,Color,1
1270,bar,range,Opacity,1
1271,bar,range,Opacity,0
1272,bar,trend,Mark,1
1273,bar,trend,Mark,1
1274,bar,compare,Color,1
1275,bar,compare,Color,1
1276,line,retrieve,Shade,1
1277,line,retrieve,Shade,1
1278,line,filter,Opacity,1
1279,line,filter,Opacity,1
1280,line,range,Text,1
1281,line,range,Text,1
1282,line,trend,Bound,0
1283,line,trend,Bound,1
1284,line,compare,Color,1
1285,line,compare,Color,1
1286,scatter,retrieve,Opacity,1
1287,scatter,retrieve,Opacity,1
1288,scatter,filter,Opacity,0
1289,scatter,filter,Opacity,1
1290,scatter,range,Opacity,1
1291,scatter,range,Opacity,0
1292,scatter,trend,Color,1
1293,scatter,trend,Color,1
1294,scatter,compare,Opacity,1
1295,scatter,compare,Opacity,1
1296,bar,retrieve,Shade,0
1297,bar,retrieve,Shade,1
1298,bar,filter,Color,0
1299,bar,filter,Color,0
1300,bar,range,Line,0
1301,bar,range,Line,0
1302,bar,trend,Color,1
1303,bar,trend,Color,1
1304,bar,compare,Mark,1
1305,bar,compare,Mark,0
1306,line,retrieve,Shade,0
1307,line,retrieve,Shade,0
1308,line,filter,Bound,0
1309,line,filter,Bound,1
1310,line,range,Mark,0
1311,line,range,Mark,0
1312,line,trend,Bound,1
1313,line,trend,Bound,1
1314,line,compare,Text,1
1315,line,compare,Text,1
1316,scatter,retrieve,Opacity,1
1317,scatter,retrieve,Opacity,0
1318,scatter,filter,Opacity,0
1319,scatter,filter,Opacity,1
1320,scatter,range,Text,0
1321,scatter,range,Text,1
1322,scatter,trend,Text,1
1323,scatter,trend,Text,1
1324,scatter,compare,Text,0
1325,scatter,compare,Text,1
1326,bar,retrieve,Opacity,0
1327,bar,retrieve,Opacity,0
1328,bar,filter,Color,1
1329,bar,filter,Color,1
1330,bar,range,Opacity,0
1331,bar,range,Opacity,1
1332,bar,trend,Line,0
1333,bar,trend,Line,1
1334,bar,compare,Opacity,0
1335,bar,compare,Opacity,1
1336,line,retrieve,Shade,1
1337,line,retrieve,Shade,1
1338,line,filter,Color,0
1339,line,filter,Color,0
1340,line,range,Opacity,1
1341,line,range,Opacity,1
1342,line,trend,Line,1
1343,line,trend,Line,0
1344,line,compare,Color,0
1345,line,compare,Color,0
1346,scatter,retrieve,Color,0
1347,scatter,retrieve,Color,0
1348,scatter,filter,Shade,1
1349,scatter,filter,Shade,1
1350,scatter,range,Mark,1
1351,scatter,range,Mark,0
1352,scatter,trend,Shade,1
1353,scatter,trend,Shade,0
1354,scatter,compare,Text,0
1355,scatter,compare,Text,0
1356,bar,retrieve,Bound,1
1357,bar,retrieve,Bound,0
1358,bar,filter,Color,1
1359,bar,filter,Color,1
1360,bar,range,Text,0
1361,bar,range,Text,1
1362,bar,trend,Text,0
1363,bar,trend,Text,1
1364,bar,compare,Opacity,1
1365,bar,compare,Opacity,1
1366,line,retrieve,Bound,0
1367,line,retrieve,Bound,1
1368,line,filter,Color,0
1369,line,filter,Color,0
1370,line,range,Line,1
1371,line,range,Line,1
1372,line,trend,Color,1
1373,line,trend,Color,0
1374,line,compare,Mark,0
1375,line,compare,Mark,1
1376,scatter,retrieve,Shade,0
1377,scatter,retrieve,Shade,0
1378,scatter,filter,Color,0
1379,scatter,filter,Color,0
1380,scatter,range,Text,0
1381,scatter,range,Text,1
1382,scatter,trend,Opacity,0
1383,scatter,trend,Opacity,0
1384,scatter,compare,Text,0
1385,scatter,compare,Text,1
1386,bar,retrieve,Opacity,0
1387,bar,retrieve,Opacity,1
1388,bar,filter,Opacity,1
1389,bar,filter,Opacity,0
1390,bar,range,Text,0
1391,bar,range,Text,0
1392,bar,trend,Opacity,1
1393,bar,trend,Opacity,1
1394,bar,compare,Mark,1
1395,bar,compare,Mark,0
1396,line,retrieve,Shade,1
1397,line,retrieve,Shade,1
1398,line,filter,Opacity,1
1399,line,filter,Opacity,1
1400,line,range,Line,1
1401,line,range,Line,0
1402,line,trend,Bound,1
1403,line,trend,Bound,1
1404,line,compare,Text,1
1405,line,compare,Text,1
1406,scatter,retrieve,Opacity,1
1407,scatter,retrieve,Opacity,0
1408,scatter,filter,Line,0
1409,scatter,filter,Line,1
1410,scatter,range,Line,0
1411,scatter,range,Line,0
1412,scatter,trend,Text,1
1413,scatter,trend,Text,1
1414,scatter,compare,Color,0
1415,scatter,compare,Color,1
1416,bar,retrieve,Opacity,1
1417,bar,retrieve,Opacity,0
1418,bar,filter,Line,1
1419,bar,filter,Line,1
1420,bar,range,Text,0
1421,bar,range,Text,1
1422,bar,trend,Line,0
1423,bar,trend,Line,1
1424,bar,compare,Opacity,1
1425,bar,compare,Opacity,1
1426,line,retrieve,Opacity,1
1427,line,retrieve,Opacity,0
1428,line,filter,Shade,1
1429,line,filter,Shade,0
1430,line,range,Line,0
1431,line,range,Line,0
1432,line,trend,Text,1
1433,line,trend,Text,1
1434,line,compare,Opacity,1
1435,line,compare,Opacity,0
1436,scatter,retrieve,Shade,0
1437,scatter,retrieve,Shade,1
1438,scatter,filter,Line,1
1439,scatter,filter,Line,1
1440,scatter,range,Mark,1
1441,scatter,range,Mark,0
1442,scatter,trend,Line,1
1443,scatter,trend,Line,1
1444,scatter,compare,Color,1
1445,scatter,compare,Color,1
1446,bar,retrieve,Bound,1
1447,bar,retrieve,Bound,1
1448,bar,filter,Opacity,1
1449,bar,filter,Opacity,1
1450,bar,range,Line,1
1451,bar,range,Line,0
1452,bar,trend,Text,1
1453,bar,trend,Text,1
1454,bar,compare,Mark,1
1455,bar,compare,Mark,1
1456,line,retrieve,Opacity,1
1457,line,retrieve,Opacity,1
1458,line,filter,Shade,1
1459,line,filter,Shade,0
1460,line,range,Color,1
1461,line,range,Color,1
1462,line,trend,Opacity,1
1463,line,trend,Opacity,0
1464,line,compare,Text,1
1465,line,compare,Text,1
1466,scatter,retrieve,Bound,1
1467,scatter,retrieve,Bound,1
1468,scatter,filter,Opacity,1
1469,scatter,filter,Opacity,1
1470,scatter,range,Mark,1
1471,scatter,range,Mark,1
1472,scatter,trend,Color,0
1473,scatter,trend,Color,1
1474,scatter,compare,Text,1
1475,scatter,compare,Text,1
1476,bar,retrieve,Bound,1
1477,bar,retrieve,Bound,0
1478,bar,filter,Shade,1
1479,bar,filter,Shade,1
1480,bar,range,Text,0
1481,bar,range,Text,1
1482,bar,trend,Text,1
1483,bar,trend,Text,1
1484,bar,compare,Opacity,1
1485,bar,compare,Opacity,1
1486,line,retrieve,Color,1
1487,line,retrieve,Color,0
1488,line,filter,Color,1
1489,line,filter,Color,1
1490,line,range,Color,1
1491,line,range,Color,1
1492,line,trend,Text,1
1493,line,trend,Text,0
1494,line,compare,Opacity,1
1495,line,compare,Opacity,1
1496,scatter,retrieve,Bound,1
1497,scatter,retrieve,Bound,1
1498,scatter,filter,Shade,0
1499,scatter,filter,Shade,1
1500,scatter,range,Text,1
1501,scatter,range,Text,0
1502,scatter,trend,Color,1
1503,scatter,trend,Color,1
1504,scatter,compare,Mark,1
1505,scatter,compare,Mark,1
1506,bar,retrieve,Color,1
1507,bar,retrieve,Color,0
1508,bar,filter,Shade,0
1509,bar,filter,Shade,0
1510,bar,range,Line,1
1511,bar,range,Line,1
1512,bar,trend,Line,0
1513,bar,trend,Line,1
1514,bar,compare,Text,1
1515,bar,compare,Text,0
1516,line,retrieve,Line,1
1517,line,retrieve,Line,0
1518,line,filter,Bound,0
1519,line,filter,Bound,1
1520,line,range,Mark,1
1521,line,range,Mark,1
1522,line,trend,Color,1
1523,line,trend,Color,1
1524,line,compare,Color,0
1525,line,compare,Color,0
1526,scatter,retrieve,Shade,1
1527,scatter,retrieve,Shade,1
1528,scatter,filter,Opacity,1
1529,scatter,filter,Opacity,1
1530,scatter,range,Color,1
1531,scatter,range,Color,0
1532,scatter,trend,Mark,1
1533,scatter,trend,Mark,0
1534,scatter,compare,Text,0
1535,scatter,compare,Text,0
1536,bar,retrieve,Shade,0
1537,bar,retrieve,Shade,1
1538,bar,filter,Shade,0
1539,bar,filter,Shade,0
1540,bar,range,Color,1
1541,bar,range,Color,0
1542,bar,trend,Line,1
1543,bar,trend,Line,1
1544,bar,compare,Color,1
1545,bar,compare,Color,1
1546,line,retrieve,Color,1
1547,line,retrieve,Color,0
1548,line,filter,Line,1
1549,line,filter,Line,1
1550,line,range,Opacity,1
1551,line,range,Opacity,1
1552,line,trend,Color,1
1553,line,trend,Color,1
1554,line,compare,Mark,0
1555,line,compare,Mark,0
1556,scatter,retrieve,Bound,1
1557,scatter,retrieve,Bound,1
1558,scatter,filter,Color,0
1559,scatter,filter,Color,1
1560,scatter,range,Opacity,1
1561,scatter,range,Opacity,1
1562,scatter,trend,Bound,1
1563,scatter,trend,Bound,0
1564,scatter,compare,Text,0
1565,scatter,compare,Text,1
1566,bar,retrieve,Shade,0
1567,bar,retrieve,Shade,1
1568,bar,filter,Opacity,0
1569,bar,filter,Opacity,1
1570,bar,range,Line,0
1571,bar,range,Line,1
1572,bar,trend,Color,1
1573,bar,trend,Color,0
1574,bar,compare,Opacity,1
1575,bar,compare,Opacity,0
1576,line,retrieve,Bound,1
1577,line,retrieve,Bound,0
1578,line,filter,Line,1
1579,line,filter,Line,0
1580,line,range,Color,0
1581,line,range,Color,0
1582,line,trend,Text,1
1583,line,trend,Text,0
1584,line,compare,Color,1
1585,line,compare,Color,1
1586,scatter,retrieve,Shade,0
1587,scatter,retrieve,Shade,0
1588,scatter,filter,Line,1
1589,scatter,filter,Line,0
1590,scatter,range,Text,0
1591,scatter,range,Text,0
1592,scatter,trend,Shade,0
1593,scatter,trend,Shade,0
1594,scatter,compare,Color,0
1595,scatter,compare,Color,0
1596,bar,retrieve,Shade,1
1597,bar,retrieve,Shade,1
1598,bar,filter,Color,1
1599,bar,filter,Color,0
1600,bar,range,Color,1
1601,bar,range,Color,1
1602,bar,trend,Text,0
1603,bar,trend,Text,1
1604,bar,compare,Opacity,1
1605,bar,compare,Opacity,1
1606,line,retrieve,Color,1
1607,line,retrieve,Color,0
1608,line,filter,Opacity,1
1609,line,filter,Opacity,1
1610,line,range,Color,1
1611,line,range,Color,1
1612,line,trend,Text,1
1613,line,trend,Text,0
1614,line,compare,Color,1
1615,line,compare,Color,1
1616,scatter,retrieve,Bound,1
1617,scatter,retrieve,Bound,1
1618,scatter,filter,Bound,1
1619,scatter,filter,Bound,0
1620,scatter,range,Text,0
1621,scatter,range,Text,0
1622,scatter,trend,Line,1
1623,scatter,trend,Line,0
1624,scatter,compare,Mark,0
1625,scatter,compare,Mark,1
1626,bar,retrieve,Opacity,1
1627,bar,retrieve,Opacity,1
1628,bar,filter,Color,1
1629,bar,filter,Color,0
1630,bar,range,Line,1
1631,bar,range,Line,0
1632,bar,trend,Bound,0
1633,bar,trend,Bound,0
1634,bar,compare,Opacity,1
1635,bar,compare,Opacity,1
1636,line,retrieve,Line,1
1637,line,retrieve,Line,0
1638,line,filter,Opacity,0
1639,line,filter,Opacity,0
1640,line,range,Opacity,1
1641,line,range,Opacity,1
1642,line,trend,Bound,1
1643,line,trend,Bound,1
1644,line,compare,Text,0
1645,line,compare,Text,1
1646,scatter,retrieve,Shade,0
1647,scatter,retrieve,Shade,0
1648,scatter,filter,Color,0
1649,scatter,filter,Color,0
1650,scatter,range,Color,1
1651,scatter,range,Color,1
1652,scatter,trend,Color,1
1653,scatter,trend,Color,1
1654,scatter,compare,Opacity,0
1655,scatter,compare,Opacity,1
1656,bar,retrieve,Shade,0
1657,bar,retrieve,Shade,1
1658,bar,filter,Opacity,1
1659,bar,filter,Opacity,1
1660,bar,range,Opacity,1
1661,bar,range,Opacity,0
1662,bar,trend,Color,0
1663,bar,trend,Color,1
1664,bar,compare,Opacity,1
1665,bar,compare,Opacity,0
1666,line,retrieve,Color,0
1667,line,retrieve,Color,1
1668,line,filter,Line,1
1669,line,filter,Line,0
1670,line,range,Color,1
1671,line,range,Color,1
1672,line,trend,Color,1
1673,line,trend,Color,0
1674,line,compare,Color,0
1675,line,compare,Color,1
1676,scatter,retrieve,Bound,0
1677,scatter,retrieve,Bound,0
1678,scatter,filter,Line,1
1679,scatter,filter,Line,0
1680,scatter,range,Text,1
1681,scatter,range,Text,1
1682,scatter,trend,Mark,1
1683,scatter,trend,Mark,1
1684,scatter,compare,Opacity,0
1685,scatter,compare,Opacity,1
1686,bar,retrieve,Bound,0
1687,bar,retrieve,Bound,1
1688,bar,filter,Opacity,1
1689,bar,filter,Opacity,1
1690,bar,range,Opacity,1
1691,bar,range,Opacity,1
1692,bar,trend,Bound,0
1693,bar,trend,Bound,1
1694,bar,compare,Opacity,1
1695,bar,compare,Opacity,0
1696,line,retrieve,Color,1
1697,line,retrieve,Color,1
1698,line,filter,Opacity,1
1699,line,filter,Opacity,1
1700,line,range,Text,1
1701,line,range,Text,1
1702,line,trend,Text,1
1703,line,trend,Text,1
1704,line,compare,Text,1
1705,line,compare,Text,0
1706,scatter,retrieve,Color,0
1707,scatter,retrieve,Color,1
1708,scatter,filter,Line,1
1709,scatter,filter,Line,1
1710,scatter,range,Mark,1
1711,scatter,range,Mark,1
1712,scatter,trend,Shade,1
1713,scatter,trend,Shade,0
1714,scatter,compare,Mark,1
1715,scatter,compare,Mark,1
1716,bar,retrieve,Line,0
1717,bar,retrieve,Line,0
1718,bar,filter,Shade,1
1719,bar,filter,Shade,1
1720,bar,range,Color,0
1721,bar,range,Color,1
1722,bar,trend,Text,0
1723,bar,trend,Text,0
1724,bar,compare,Color,0
1725,bar,compare,Color,1
1726,line,retrieve,Color,1
1727,line,retrieve,Color,0
1728,line,filter,Bound,0
1729,line,filter,Bound,0
1730,line,range,Line,0
1731,line,range,Line,1
1732,line,trend,Bound,1
1733,line,trend,Bound,0
1734,line,compare,Opacity,1
1735,line,compare,Opacity,0
1736,scatter,retrieve,Shade,0
1737,scatter,retrieve,Shade,0
1738,scatter,filter,Color,0
1739,scatter,filter,Color,0
1740,scatter,range,Text,1
1741,scatter,range,Text,1
1742,scatter,trend,Mark,0
1743,scatter,trend,Mark,1
1744,scatter,compare,Text,1
1745,scatter,compare,Text,1
1746,bar,retrieve,Opacity,0
1747,bar,retrieve,Opacity,1
1748,bar,retrieve,Opacity,0
1749,bar,retrieve,Opacity,1
1750,bar,filter,Line,0
1751,bar,filter,Line,1
1752,bar,range,Color,0
1753,bar,range,Color,1
1754,bar,trend,Color,1
1755,bar,trend,Color,1
1756,bar,compare,Text,1
1757,bar,compare,Text,1
1758,line,retrieve,Opacity,1
1759,line,retrieve,Opacity,0
1760,line,filter,Color,0
1761,line,filter,Color,1
1762,line,range,Line,1
1763,line,range,Line,0
1764,line,trend,Text,1
1765,line,trend,Text,0
1766,line,compare,Color,1
1767,line,compare,Color,0
1768,scatter,retrieve,Line,1
1769,scatter,retrieve,Line,0
1770,scatter,filter,Bound,0
1771,scatter,filter,Bound,1
1772,scatter,range,Line,1
1773,scatter,range,Line,0
1774,scatter,trend,Line,1
1775,scatter,trend,Line,1
1776,scatter,compare,Text,0
1777,scatter,compare,Text,1
1778,bar,retrieve,Line,0
1779,bar,retrieve,Line,0
1780,bar,filter,Bound,1
1781,bar,filter,Bound,1
